,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
9,202710,2018-19,00,0,TOT,29.0,65,65,33.6,6.4,13.9,0.462,1.0,3.0,0.347,4.8,5.6,0.855,1.9,3.4,5.3,4.0,1.9,0.6,1.5,1.7,18.7
10,202710,2019-20,00,1610612748,MIA,30.0,58,58,33.8,5.9,13.1,0.455,0.5,2.1,0.244,7.6,9.1,0.834,1.8,4.8,6.7,6.0,1.8,0.6,2.2,1.4,19.9
11,202710,2020-21,00,1610612748,MIA,31.0,52,52,33.6,7.0,14.2,0.497,0.5,2.0,0.245,6.9,8.0,0.863,1.8,5.1,6.9,7.1,2.1,0.3,2.1,1.4,21.5
12,202710,2021-22,00,1610612748,MIA,32.0,57,57,33.9,7.0,14.5,0.48,0.5,2.0,0.233,6.9,8.0,0.87,1.8,4.1,5.9,5.5,1.6,0.5,2.1,1.5,21.4
13,202710,2022-23,00,1610612748,MIA,33.0,64,64,33.4,7.5,13.9,0.539,0.6,1.6,0.35,7.4,8.7,0.85,2.2,3.7,5.9,5.3,1.8,0.3,1.6,1.3,22.9
14,202710,2023-24,00,1610612748,MIA,34.0,60,60,34.0,6.6,13.2,0.499,1.0,2.4,0.414,6.6,7.7,0.858,1.8,3.6,5.3,5.0,1.3,0.3,1.7,1.1,20.8
15,202710,2024-25,00,1610612748,MIA,35.0,25,25,30.6,5.7,10.5,0.54,0.5,1.4,0.361,5.2,6.4,0.801,2.2,3.0,5.2,4.8,1.1,0.4,1.2,0.9,17.0
16,202710,2024-25,00,1610612744,GSW,35.0,30,30,32.7,5.3,11.1,0.476,0.6,2.3,0.279,6.7,7.7,0.87,2.3,3.2,5.5,5.9,1.7,0.3,1.5,1.0,17.9
17,202710,2024-25,00,0,TOT,35.0,55,55,31.7,5.5,10.9,0.504,0.6,1.9,0.308,6.0,7.1,0.842,2.3,3.1,5.4,5.4,1.4,0.3,1.3,0.9,17.5
18,202710,2025-26,00,1610612744,GSW,36.0,6,6,33.3,6.3,12.5,0.507,1.5,2.7,0.563,7.5,8.3,0.9,2.3,3.2,5.5,4.5,1.0,0.2,1.7,1.3,21.7
0,1641824,2024-25,00,1610612741,CHI,20.0,80,31,18.9,3.2,6.9,0.454,1.2,3.3,0.361,1.1,1.4,0.815,0.7,2.8,3.5,1.0,0.4,0.9,0.9,1.6,8.6
1,1641824,2025-26,00,1610612741,CHI,21.0,5,5,28.2,5.8,11.8,0.492,1.6,4.6,0.348,2.8,3.4,0.824,1.2,2.6,3.8,1.4,0.8,1.0,2.0,4.0,16.0
0,1631288,2022-23,00,1610612748,MIA,24.0,18,0,13.3,2.1,3.7,0.561,0.4,1.1,0.35,0.9,1.2,0.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,5.4
1,1631288,2023-24,00,1610612748,MIA,25.0,26,1,10.0,1.3,3.0,0.43,0.4,1.2,0.355,0.7,0.9,0.783,0.6,0.8,1.4,0.4,0.4,0.2,0.3,0.8,3.7
2,1631288,2024-25,00,1610612740,NOP,26.0,37,0,13.6,1.8,4.3,0.43,0.7,2.2,0.325,0.9,1.4,0.68,0.7,1.6,2.3,0.6,0.6,0.2,0.6,1.2,5.3
0,203484,2013-14,00,1610612765,DET,21.0,80,41,19.8,2.3,5.8,0.396,0.7,2.3,0.319,0.6,0.8,0.77,0.5,1.5,2.0,0.7,0.9,0.2,0.4,1.8,5.9
1,203484,2014-15,00,1610612765,DET,22.0,82,82,31.5,4.8,11.9,0.401,1.9,5.4,0.345,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,0.2,1.1,2.0,12.7
2,203484,2015-16,00,1610612765,DET,23.0,76,76,36.7,5.3,12.6,0.42,1.5,4.9,0.309,2.4,3.0,0.811,0.9,2.8,3.7,1.8,1.4,0.2,1.4,2.2,14.5
3,203484,2016-17,00,1610612765,DET,24.0,76,75,33.3,4.9,12.2,0.399,2.0,5.8,0.35,2.0,2.4,0.832,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8
4,203484,2017-18,00,1610612747,LAL,25.0,74,74,33.2,4.6,10.8,0.426,2.1,5.6,0.383,2.1,2.6,0.789,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,13.4
5,203484,2018-19,00,1610612747,LAL,26.0,82,23,24.8,4.0,9.2,0.43,1.8,5.3,0.347,1.7,1.9,0.867,0.6,2.3,2.9,1.3,0.9,0.2,0.8,1.7,11.4
6,203484,2019-20,00,1610612747,LAL,27.0,69,26,25.5,3.4,7.3,0.467,1.3,3.5,0.385,1.1,1.5,0.775,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9,9.3
7,203484,2020-21,00,1610612747,LAL,28.0,67,67,28.4,3.3,7.6,0.431,1.8,4.4,0.41,1.4,1.7,0.866,0.4,2.3,2.7,1.9,0.9,0.4,1.0,1.7,9.7
8,203484,2021-22,00,1610612764,WAS,29.0,77,77,30.2,4.7,10.8,0.435,2.1,5.3,0.39,1.8,2.0,0.89,0.5,2.9,3.4,1.9,1.1,0.3,1.3,1.8,13.2
9,203484,2022-23,00,1610612743,DEN,30.0,76,76,31.3,3.8,8.3,0.462,1.8,4.2,0.423,1.4,1.6,0.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,1.9,10.8
10,203484,2023-24,00,1610612743,DEN,31.0,76,76,31.6,3.6,7.7,0.46,1.6,4.1,0.406,1.3,1.5,0.894,0.4,2.0,2.4,2.4,1.3,0.6,1.0,2.0,10.1
11,203484,2024-25,00,1610612753,ORL,32.0,77,77,29.6,3.1,7.1,0.439,1.5,4.3,0.342,1.1,1.2,0.863,0.4,1.8,2.2,1.8,1.3,0.4,0.8,1.8,8.7
12,203484,2025-26,00,1610612763,MEM,32.0,6,6,24.3,3.2,8.5,0.373,1.5,4.5,0.333,2.5,2.7,0.938,0.0,2.8,2.8,4.7,0.7,0.2,1.3,1.2,10.3
0,1641739,2023-24,00,1610612757,POR,24.0,70,49,24.8,2.8,6.3,0.45,0.8,2.5,0.337,1.1,1.4,0.758,2.0,2.9,4.9,1.2,0.9,0.5,1.2,2.5,7.5
1,1641739,2024-25,00,1610612757,POR,25.0,78,78,32.7,4.2,9.2,0.458,1.7,4.6,0.375,1.2,1.6,0.722,2.2,3.6,5.8,2.2,1.5,0.6,1.4,2.9,11.3
2,1641739,2025-26,00,1610612757,POR,25.0,6,6,32.2,4.2,10.5,0.397,1.7,5.2,0.323,1.5,2.0,0.75,2.0,2.7,4.7,3.7,1.3,0.5,1.0,3.2,11.5
0,203991,2014-15,00,1610612745,HOU,21.0,12,0,7.5,1.2,2.4,0.483,0.0,0.0,0.0,0.3,1.9,0.174,0.8,2.2,3.0,0.2,0.1,0.8,0.4,1.2,2.7
1,203991,2015-16,00,1610612745,HOU,22.0,77,35,19.1,3.0,5.2,0.582,0.0,0.0,0.0,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5,7.0
2,203991,2016-17,00,1610612745,HOU,23.0,65,59,23.9,5.6,8.7,0.643,0.0,0.0,0.0,1.4,2.7,0.531,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6
3,203991,2017-18,00,1610612745,HOU,24.0,74,74,27.5,6.0,9.1,0.652,0.0,0.0,0.0,1.9,3.5,0.56,3.3,7.6,10.8,0.9,0.8,1.9,1.4,2.5,13.9
4,203991,2018-19,00,1610612745,HOU,25.0,67,67,33.6,7.1,10.9,0.648,0.0,0.0,0.0,2.5,3.9,0.636,4.4,8.2,12.7,1.4,0.7,1.5,1.4,2.5,16.6
5,203991,2019-20,00,1610612745,HOU,26.0,39,39,32.8,6.3,9.9,0.629,0.0,0.0,0.0,1.4,2.7,0.529,4.3,9.5,13.8,1.2,0.8,1.8,1.6,2.6,13.9
6,203991,2020-21,00,1610612737,ATL,27.0,63,63,30.1,6.6,11.0,0.594,0.0,0.0,0.0,2.1,3.6,0.573,4.7,9.6,14.3,0.8,0.7,2.0,1.2,2.3,15.2
7,203991,2021-22,00,1610612737,ATL,28.0,74,73,27.6,5.0,8.2,0.613,0.0,0.0,0.0,1.1,2.3,0.473,3.8,8.1,11.9,1.2,0.7,1.3,0.6,2.2,11.1
8,203991,2022-23,00,1610612737,ATL,29.0,65,63,26.6,5.4,8.2,0.653,0.0,0.0,0.0,1.2,2.0,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0
9,203991,2023-24,00,1610612737,ATL,30.0,73,73,25.8,4.8,8.5,0.571,0.0,0.0,0.0,1.8,2.8,0.631,4.6,6.0,10.6,1.2,0.6,1.5,1.0,2.2,11.5
10,203991,2024-25,00,1610612737,ATL,31.0,55,41,21.4,4.0,7.1,0.559,0.0,0.0,0.0,0.9,1.8,0.536,3.2,5.4,8.5,1.1,0.6,1.0,0.9,1.9,8.9
11,203991,2025-26,00,1610612745,HOU,31.0,4,0,8.0,1.8,2.0,0.875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.3,0.5,0.3,0.8,4.5
0,1642382,2024-25,00,1610612760,OKC,26.0,32,0,7.7,1.3,3.0,0.443,0.7,2.1,0.333,0.4,0.6,0.778,0.5,1.2,1.7,0.4,0.2,0.7,0.2,0.7,3.8
1,1642382,2025-26,00,1610612760,OKC,26.0,4,0,2.5,0.5,0.5,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.0,0.0,0.0,0.5,1.3
0,1642267,2024-25,00,1610612764,WAS,19.0,82,57,30.0,3.7,9.1,0.401,1.7,5.0,0.339,0.8,1.0,0.812,0.4,3.8,4.2,4.4,0.7,0.3,1.7,2.3,9.8
1,1642267,2025-26,00,1610612764,WAS,20.0,5,4,28.2,2.2,6.8,0.324,1.2,2.6,0.462,1.4,2.0,0.7,0.2,3.8,4.0,3.2,1.2,0.2,1.8,3.4,7.0
0,1642269,2024-25,00,1610612758,SAC,23.0,36,0,11.0,1.3,3.5,0.37,0.5,1.7,0.295,0.7,1.2,0.591,0.5,1.6,2.1,1.1,0.6,0.1,0.5,1.1,3.8
1,1642269,2025-26,00,1610612758,SAC,23.0,3,0,8.0,0.3,1.3,0.25,0.0,0.7,0.0,0.7,0.7,1.0,0.7,0.3,1.0,0.7,1.0,0.3,0.7,1.0,1.3
0,1628975,2018-19,00,1610612763,MEM,23.0,39,3,14.8,1.4,4.7,0.303,0.9,2.6,0.333,0.7,0.8,0.813,0.4,1.3,1.7,1.8,0.7,0.3,0.8,1.4,4.4
1,1628975,2019-20,00,1610612756,PHX,24.0,58,2,16.3,1.7,4.2,0.416,1.1,2.5,0.425,0.4,0.5,0.852,0.5,1.5,2.0,1.4,0.8,0.3,0.6,1.5,4.9
2,1628975,2020-21,00,1610612756,PHX,25.0,60,1,12.0,1.6,3.7,0.422,0.9,2.5,0.371,0.1,0.1,0.571,0.3,1.3,1.5,1.2,0.5,0.2,0.3,0.9,4.1
3,1628975,2021-22,00,1610612751,BKN,26.0,46,1,12.0,1.3,3.8,0.333,0.9,2.8,0.331,0.2,0.2,0.7,0.2,1.3,1.5,1.0,0.3,0.2,0.6,1.0,3.6
4,1628975,2021-22,00,1610612749,MIL,26.0,20,2,17.7,2.0,4.0,0.506,1.2,2.2,0.558,0.4,0.4,1.0,0.3,1.9,2.2,2.5,0.5,0.2,0.4,1.1,5.6
5,1628975,2021-22,00,0,TOT,26.0,66,3,13.7,1.5,3.8,0.387,1.0,2.6,0.388,0.2,0.3,0.833,0.2,1.5,1.7,1.5,0.4,0.2,0.5,1.0,4.2
6,1628975,2022-23,00,1610612749,MIL,27.0,81,39,22.4,3.0,7.0,0.423,1.8,4.2,0.421,0.4,0.5,0.816,0.4,2.1,2.5,2.4,0.8,0.4,1.0,2.0,8.0
7,1628975,2023-24,00,1610612741,CHI,28.0,72,0,13.9,1.9,5.1,0.378,1.1,3.3,0.329,0.1,0.1,0.571,0.2,0.7,0.8,1.3,0.5,0.2,0.5,1.0,5.0
8,1628975,2024-25,00,1610612741,CHI,29.0,36,1,8.9,1.5,4.1,0.377,1.0,2.9,0.333,0.2,0.3,0.8,0.1,1.0,1.1,1.1,0.4,0.1,0.3,0.4,4.3
0,1628976,2018-19,00,1610612741,CHI,20.0,44,44,25.2,4.1,8.4,0.485,0.1,0.7,0.188,2.0,2.5,0.795,2.0,5.0,7.0,1.8,0.6,1.3,1.5,3.5,10.3
1,1628976,2019-20,00,1610612741,CHI,21.0,43,43,29.2,4.3,8.0,0.534,0.1,0.7,0.207,2.6,3.5,0.737,3.2,6.2,9.4,1.2,0.8,0.8,1.7,3.8,11.3
2,1628976,2020-21,00,1610612741,CHI,22.0,32,25,24.8,4.0,7.9,0.512,0.3,0.7,0.364,2.6,3.5,0.739,2.2,5.6,7.8,2.2,0.6,0.8,1.5,3.0,10.9
3,1628976,2020-21,00,1610612753,ORL,22.0,22,19,26.5,4.6,9.3,0.493,0.3,1.3,0.241,2.2,3.1,0.721,2.8,6.0,8.8,1.6,0.8,0.8,1.3,2.3,11.7
4,1628976,2020-21,00,0,TOT,22.0,54,44,25.5,4.3,8.5,0.503,0.3,0.9,0.294,2.4,3.3,0.732,2.4,5.8,8.2,1.9,0.6,0.8,1.4,2.7,11.2
5,1628976,2021-22,00,1610612753,ORL,23.0,62,61,29.9,5.8,11.0,0.525,1.1,3.5,0.327,2.3,3.3,0.691,2.2,8.2,10.5,2.8,0.6,0.7,1.9,2.7,15.0
6,1628976,2022-23,00,1610612753,ORL,24.0,57,54,29.6,5.6,10.8,0.525,1.4,3.9,0.356,2.5,3.4,0.738,2.1,6.6,8.7,2.3,0.5,0.6,1.9,2.8,15.2
7,1628976,2023-24,00,1610612753,ORL,25.0,55,48,25.6,4.1,7.7,0.525,1.2,3.1,0.374,1.7,2.4,0.694,2.0,4.9,6.9,1.7,0.6,0.5,1.2,2.2,11.0
8,1628976,2024-25,00,1610612753,ORL,26.0,68,51,25.9,3.3,7.2,0.46,0.5,2.3,0.234,1.9,2.6,0.737,2.2,5.0,7.2,2.0,0.8,0.6,1.1,2.9,9.1
9,1628976,2025-26,00,1610612753,ORL,26.0,6,6,28.0,3.0,6.5,0.462,1.2,2.2,0.538,3.3,4.8,0.69,3.8,4.3,8.2,1.7,0.8,0.7,1.8,4.2,10.5
0,1630618,2023-24,00,1610612761,TOR,23.0,4,0,9.0,0.8,2.0,0.375,0.3,1.0,0.25,1.0,1.3,0.8,0.5,0.5,1.0,0.8,0.3,0.0,0.3,0.8,2.8
1,1630618,2024-25,00,1610612761,TOR,24.0,4,0,8.3,0.3,1.8,0.143,0.0,0.8,0.0,0.3,0.3,1.0,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.3,0.8
0,1627936,2017-18,00,1610612747,LAL,24.0,37,7,15.2,1.4,3.1,0.431,0.4,1.2,0.302,0.6,0.8,0.7,0.4,1.4,1.8,2.0,0.6,0.3,1.1,1.4,3.6
1,1627936,2018-19,00,1610612747,LAL,25.0,25,4,21.2,3.1,6.9,0.445,1.0,2.0,0.48,2.0,2.6,0.797,0.8,1.9,2.7,3.1,1.0,0.4,1.7,2.2,9.2
2,1627936,2019-20,00,1610612747,LAL,26.0,64,2,18.4,1.9,4.5,0.412,0.6,1.9,0.333,1.1,1.5,0.734,0.3,1.7,1.9,1.9,1.1,0.3,0.8,1.5,5.5
3,1627936,2020-21,00,1610612747,LAL,27.0,58,6,21.0,2.3,5.3,0.436,0.9,2.4,0.401,0.8,1.3,0.645,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,6.4
4,1627936,2021-22,00,1610612741,CHI,28.0,41,18,28.0,2.5,6.2,0.398,1.0,3.1,0.333,1.4,1.8,0.795,0.8,2.8,3.6,4.0,1.7,0.4,1.4,2.6,7.4
5,1627936,2022-23,00,1610612741,CHI,29.0,67,36,23.5,1.9,4.3,0.455,0.8,2.3,0.364,0.9,1.1,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6
6,1627936,2023-24,00,1610612741,CHI,30.0,71,57,28.7,3.6,7.6,0.468,1.9,4.7,0.408,1.0,1.4,0.76,0.9,3.0,3.8,3.5,1.7,1.0,1.4,2.5,10.1
7,1627936,2024-25,00,1610612760,OKC,31.0,54,3,19.3,2.6,5.8,0.446,1.1,3.1,0.353,0.8,0.9,0.824,0.7,2.2,2.9,2.5,1.6,0.6,0.7,1.9,7.1
8,1627936,2025-26,00,1610612760,OKC,31.0,3,0,23.7,1.7,6.3,0.263,1.3,4.7,0.286,0.7,0.7,1.0,0.3,1.7,2.0,2.7,2.3,0.7,0.7,1.0,5.3
0,1642264,2024-25,00,1610612759,SAS,20.0,81,47,26.7,5.2,12.2,0.428,1.2,4.1,0.285,3.1,4.2,0.724,1.1,2.6,3.7,4.1,0.9,0.3,2.2,2.0,14.7
1,1642264,2025-26,00,1610612759,SAS,20.0,5,5,31.6,6.2,11.6,0.534,1.4,4.2,0.333,5.0,8.4,0.595,1.4,4.6,6.0,5.4,1.8,0.4,5.4,2.8,18.8
0,1630658,2023-24,00,1610612747,LAL,24.0,16,0,3.7,0.6,1.0,0.563,0.0,0.0,0.0,0.4,0.4,1.0,0.4,0.4,0.8,0.2,0.1,0.0,0.2,0.7,1.5
1,1630658,2024-25,00,1610612763,MEM,25.0,10,0,4.6,0.2,1.0,0.2,0.0,0.4,0.0,1.0,1.1,0.909,0.3,0.6,0.9,0.0,0.1,0.1,0.1,0.6,1.4
2,1630658,2024-25,00,1610612755,PHI,25.0,5,0,19.6,2.4,4.8,0.5,0.0,0.8,0.0,1.2,1.8,0.667,3.2,4.2,7.4,2.0,0.2,0.2,0.2,2.6,6.0
3,1630658,2024-25,00,1610612761,TOR,25.0,11,4,26.2,2.9,5.8,0.5,0.2,0.7,0.25,1.2,1.6,0.722,3.1,3.8,6.9,1.6,0.5,0.7,1.9,2.9,7.2
4,1630658,2024-25,00,0,TOT,25.0,26,4,16.6,1.8,3.8,0.469,0.1,0.6,0.125,1.1,1.5,0.763,2.0,2.7,4.7,1.1,0.3,0.4,0.9,2.0,4.7
0,1630577,2022-23,00,1610612755,PHI,22.0,2,0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1630577,2022-23,00,1610612759,SAS,22.0,15,3,20.9,3.9,8.5,0.461,2.2,5.4,0.407,0.9,1.1,0.824,0.7,3.3,4.0,0.7,0.3,0.3,0.7,1.7,11.0
2,1630577,2022-23,00,0,TOT,22.0,17,3,18.8,3.5,7.6,0.454,1.9,4.8,0.402,0.8,1.0,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7
3,1630577,2023-24,00,1610612759,SAS,23.0,74,59,19.8,2.2,5.4,0.408,1.4,3.7,0.365,1.0,1.2,0.815,0.6,2.2,2.8,1.4,0.6,0.6,0.8,1.0,6.8
4,1630577,2024-25,00,1610612759,SAS,24.0,82,29,23.6,3.4,8.1,0.415,2.2,5.9,0.371,1.0,1.1,0.904,0.8,3.1,3.9,1.4,0.7,0.4,0.9,1.4,9.9
5,1630577,2025-26,00,1610612759,SAS,24.0,5,5,29.4,2.4,5.8,0.414,1.2,4.0,0.3,1.2,1.8,0.667,0.8,5.6,6.4,2.0,0.8,0.4,0.6,1.0,7.2
0,1630551,2021-22,00,1610612761,TOR,21.0,36,0,7.8,0.9,1.9,0.463,0.3,0.8,0.357,0.3,0.3,1.0,1.0,1.0,2.0,0.3,0.2,0.1,0.2,0.9,2.3
1,1630551,2022-23,00,1610612761,TOR,22.0,3,0,3.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,2.0
2,1630551,2022-23,00,1610612738,BOS,22.0,2,0,11.5,1.0,6.0,0.167,0.5,2.5,0.2,0.0,0.0,0.0,1.0,1.0,2.0,1.5,0.5,0.0,0.0,0.5,2.5
3,1630551,2022-23,00,0,TOT,22.0,5,0,6.8,1.0,3.0,0.333,0.2,1.0,0.2,0.0,0.0,0.0,0.6,1.0,1.6,0.8,0.2,0.0,0.0,0.4,2.2
4,1630551,2023-24,00,1610612764,WAS,23.0,15,1,15.7,2.1,5.2,0.41,0.9,3.0,0.289,0.8,1.0,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,0.9,5.9
5,1630551,2024-25,00,1610612764,WAS,24.0,62,31,21.6,3.4,6.6,0.511,1.2,3.1,0.383,0.8,1.2,0.685,1.8,3.9,5.7,1.0,1.0,0.6,0.9,1.8,8.8
6,1630551,2025-26,00,1610612764,WAS,24.0,4,0,4.0,0.0,1.3,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.5,0.3,1.8,0.3,0.0,0.0,0.0,0.5,1.0
0,1642279,2024-25,00,1610612761,TOR,19.0,7,0,4.6,0.3,0.7,0.4,0.0,0.0,0.0,0.1,0.3,0.5,0.6,0.6,1.1,0.3,0.0,0.1,0.3,0.7,0.7
0,1642353,2024-25,00,1610612746,LAC,19.0,13,0,4.5,0.5,1.8,0.292,0.2,1.0,0.154,0.2,0.3,0.5,0.2,0.7,0.9,0.5,0.4,0.1,0.2,0.3,1.4
1,1642353,2025-26,00,1610612746,LAC,20.0,3,0,6.3,0.7,2.3,0.286,0.7,1.3,0.5,1.0,1.3,0.75,0.3,1.0,1.3,0.3,0.0,0.0,0.3,0.0,3.0
0,1631108,2022-23,00,1610612747,LAL,20.0,41,3,12.5,1.1,2.6,0.415,0.6,1.5,0.419,0.3,0.4,0.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8,3.1
1,1631108,2023-24,00,1610612747,LAL,21.0,67,7,14.1,1.5,3.6,0.427,0.6,1.8,0.356,0.5,0.7,0.783,0.2,1.9,2.1,0.9,0.3,0.3,0.5,0.9,4.2
2,1631108,2024-25,00,1610612747,LAL,22.0,46,25,25.1,2.8,6.3,0.444,1.3,3.5,0.368,1.6,1.9,0.851,0.5,2.1,2.7,1.4,0.8,0.5,0.8,1.6,8.5
3,1631108,2024-25,00,1610612742,DAL,22.0,32,11,30.4,3.9,9.4,0.411,1.7,4.7,0.364,1.8,2.0,0.862,0.4,3.8,4.2,2.5,0.9,0.3,1.5,1.3,11.2
4,1631108,2024-25,00,0,TOT,22.0,78,36,27.3,3.2,7.6,0.427,1.5,4.0,0.366,1.7,1.9,0.855,0.5,2.8,3.3,1.9,0.8,0.4,1.1,1.5,9.6
5,1631108,2025-26,00,1610612742,DAL,22.0,5,2,29.4,3.8,7.2,0.528,2.8,5.4,0.519,1.4,1.4,1.0,0.0,1.4,1.4,1.8,0.2,0.4,1.2,1.6,11.8
0,1630528,2021-22,00,1610612745,HOU,20.0,74,2,18.0,3.0,6.8,0.448,0.8,2.6,0.296,1.1,1.5,0.735,0.7,1.8,2.5,2.0,0.9,0.2,1.5,1.3,7.9
1,1630528,2022-23,00,1610612745,HOU,21.0,64,2,12.3,2.4,5.1,0.465,0.3,1.4,0.236,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8
2,1630528,2024-25,00,1610612748,MIA,23.0,14,0,4.9,0.8,2.2,0.355,0.1,0.8,0.182,0.3,0.4,0.667,0.0,0.6,0.6,0.6,0.4,0.2,0.4,0.1,2.0
0,1631321,2023-24,00,1610612759,SAS,20.0,12,0,11.8,1.3,2.8,0.485,0.1,1.0,0.083,1.0,1.3,0.8,0.7,1.2,1.8,0.8,0.6,0.3,0.3,1.5,3.8
1,1631321,2024-25,00,1610612759,SAS,21.0,17,0,3.2,0.5,1.1,0.5,0.2,0.4,0.429,0.1,0.4,0.167,0.2,0.4,0.6,0.4,0.1,0.0,0.1,0.4,1.3
2,1631321,2024-25,00,1610612757,POR,21.0,5,0,12.0,0.8,2.4,0.333,0.0,1.2,0.0,0.4,0.6,0.667,1.0,1.2,2.2,1.8,0.2,0.2,1.8,0.8,2.0
3,1631321,2024-25,00,0,TOT,21.0,22,0,5.2,0.6,1.4,0.433,0.1,0.6,0.231,0.1,0.4,0.333,0.4,0.6,1.0,0.7,0.1,0.0,0.5,0.5,1.5
4,1631321,2025-26,00,1610612757,POR,21.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1641740,2024-25,00,1610612750,MIN,23.0,40,4,13.1,1.4,3.0,0.467,0.6,1.3,0.431,0.7,0.9,0.784,0.7,0.7,1.3,0.7,0.9,0.1,0.2,1.5,4.1
1,1641740,2025-26,00,1610612750,MIN,24.0,3,0,15.0,2.0,4.7,0.429,0.3,1.3,0.25,1.3,1.3,1.0,1.7,1.3,3.0,1.3,1.0,0.0,0.3,3.3,5.7
0,1629634,2019-20,00,1610612763,MEM,23.0,58,4,22.4,5.1,8.3,0.618,0.4,1.1,0.359,1.5,1.9,0.759,1.6,4.4,5.9,1.4,0.6,0.8,0.9,1.7,12.1
1,1629634,2020-21,00,1610612763,MEM,24.0,59,16,24.0,4.3,8.4,0.517,0.3,1.3,0.26,1.3,1.9,0.69,1.6,3.9,5.6,1.6,1.0,0.9,0.6,1.4,10.3
2,1629634,2021-22,00,1610612763,MEM,25.0,64,1,19.5,4.5,7.0,0.644,0.1,0.3,0.227,1.3,2.0,0.654,2.1,3.2,5.3,1.3,0.6,1.1,0.5,1.9,10.4
3,1629634,2022-23,00,1610612763,MEM,26.0,56,8,19.5,4.1,6.2,0.656,0.0,0.1,0.167,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0
4,1629634,2023-24,00,1610612763,MEM,27.0,6,1,22.3,5.5,9.8,0.559,0.2,1.0,0.167,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1.0,0.5,1.3,11.3
5,1629634,2024-25,00,1610612763,MEM,28.0,64,18,18.9,3.7,5.9,0.621,0.0,0.3,0.059,1.0,1.4,0.701,2.0,3.1,5.1,1.0,0.8,0.6,0.6,2.3,8.3
0,203903,2014-15,00,1610612747,LAL,23.0,59,38,25.0,4.5,10.1,0.448,0.6,2.1,0.314,2.2,2.7,0.829,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,11.9
1,203903,2015-16,00,1610612747,LAL,24.0,79,79,32.3,6.0,13.9,0.433,1.4,4.1,0.347,2.1,2.6,0.804,1.2,2.8,4.0,2.4,1.1,0.1,1.7,2.1,15.5
2,203903,2016-17,00,1610612747,LAL,25.0,82,19,29.2,5.8,13.1,0.445,1.4,4.3,0.329,1.6,2.0,0.798,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7
3,203903,2017-18,00,1610612747,LAL,26.0,53,2,23.7,5.6,12.6,0.448,1.3,4.0,0.324,2.0,2.5,0.795,0.8,2.2,3.0,3.3,0.7,0.1,1.8,1.2,14.5
4,203903,2017-18,00,1610612739,CLE,26.0,28,0,22.6,4.7,10.3,0.456,1.6,3.9,0.407,1.7,2.1,0.81,0.5,1.6,2.1,1.7,0.7,0.1,1.1,1.6,12.6
5,203903,2017-18,00,0,TOT,26.0,81,2,23.3,5.3,11.8,0.451,1.4,3.9,0.352,1.9,2.3,0.8,0.7,2.0,2.7,2.7,0.7,0.1,1.6,1.3,13.9
6,203903,2018-19,00,1610612739,CLE,27.0,81,0,27.3,6.5,14.6,0.448,1.8,5.5,0.324,2.0,2.4,0.844,1.0,2.3,3.3,2.4,0.7,0.2,1.7,1.4,16.8
